regionID,constellationID,solarSystemID,solarSystemName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,luminosity,border,fringe,corridor,hub,international,regional,constellation,security,factionID,radius,sunTypeID,securityClass
10000004,20000048,30000339,X-L6BO,74920147847206400,81320268421061600,195424132934623000,74912521641033400,74925528397682700,81319102075721500,81321091316974800,-195425068267143000,-195422962516137000,0.1212,0,0,0,1,0,0,None,-0.001317414,None,6503378324640,7,None
10000004,20000049,30000340,D-PHUA,95016171324261900,49655230646998000,189619550993398000,95012541576495500,95017202684226000,49655220087686400,49655267795644800,-189620331935542000,-189619390523580000,0.01424,1,0,0,1,0,0,None,-0.000938276,None,2330553865256,45040,None
10000004,20000049,30000341,3-HXHQ,99536905741871200,33307708108477200,182933959394451000,99535579666960400,99542831951508100,33306798957196100,33307911546454100,-182934896070270000,-182930134259928000,0.02888,0,0,0,1,0,0,None,-0.002486261,None,3626142273864,45039,None
10000004,20000049,30000342,18A-NB,98403402368661100,25727567579592300,185201510546659000,98403325052377200,98404284715255100,25727553530387600,25727727894306300,-185202781764327000,-185200999104552000,0.01756,0,0,0,1,0,0,None,-0.001639156,None,891329887120,3802,None
10000004,20000049,30000343,3-J5OQ,87122757669019600,28696017879155100,178574464589985000,87120335119783600,87123113802554500,28695945099306500,28696028604030900,-178575579708484000,-178570171766822000,0.1827,1,0,0,1,0,0,None,-0.00071475,None,2703970830912,45033,None
10000004,20000049,30000344,GYF-GD,95789675644585600,47497803087626800,178492833219464000,95788969533406700,95790063806895800,47497756962230800,47497886993749500,-178493212383436000,-178491063521000000,0.07323,0,0,1,0,0,0,None,-0.002092033,None,1074431218832,45036,None
10000004,20000049,30000345,W-6TS9,100905592213592000,41603667246542400,203522662329175000,100905159804428000,100905650491490000,41603657019222000,41603743129711400,-203524127189696000,-203522324910991000,0.01543,1,0,0,1,0,0,None,-0.000613001,None,901139352432,3802,None
10000004,20000049,30000346,VIG-VR,103608365991224000,40103651583624800,194311589166163000,103607672492964000,103614618635456000,40103594709914800,40104164354150700,-194316528096019000,-194308189526908000,3.2,0,0,0,1,0,0,None,-0.001785269,None,4169284555600,45042,None
10000004,20000050,30000347,KX-P5C,79434415612469200,65544552036307800,240402370754632000,79431950415880900,79434571132791600,65544537932393500,65544775447197900,-240403249515436000,-240398524313769000,0.07764,1,0,0,1,0,0,None,-0.001097605,None,2362600832928,3798,None
10000004,20000050,30000348,N-FJBK,77677884491811100,65019151043011200,236790844718515000,77674978581465600,77678118172117600,65018964763695000,65019166023419200,-236792080978252000,-236790182706396000,0.06332,0,0,0,1,0,0,None,-0.001239115,None,1569795325992,45033,None
10000004,20000050,30000349,2-4ZT5,73374617928672000,54105440702239500,241913433930753000,73373032094052800,73375827840354500,54105283290866200,54105647028452400,-241915615221747000,-241912772236183000,0.1043,0,0,1,0,0,0,None,-0.001436325,None,1421492782208,45038,None
10000004,20000050,30000350,NVN-6F,72781274984906400,67230984534790800,237509400885920000,72780810531577500,72782458909114700,67230939258504300,67231099942813000,-237512771670844000,-237507908598016000,0.681,0,0,0,1,0,0,None,-0.001849141,None,2431536413840,3799,None
10000004,20000050,30000351,09-8TH,70636200316126700,62964687415196200,233501886191156000,70636058852941400,70640806571036300,62964674079494700,62965121505835600,-233502002574180000,-233500592454076000,0.525,0,0,0,1,0,0,None,-0.002014306,None,2373859047432,3797,None
10000004,20000050,30000352,TI0-AX,69265512787123600,48729672525131500,239779909482971000,69264726011024400,69267691133538600,48729634449998800,48729777947589500,-239785150214772000,-239779677537432000,1.245,0,0,1,0,0,0,None,-0.001734949,None,2736338669440,45042,None
10000004,20000051,30000353,7O-POM,108661175683858000,74412932522456400,249510257039094000,108659484116586000,108663041537728000,74412782729715600,74413097750486700,-249512254364936000,-249509417867491000,0.0205,0,0,0,1,0,0,None,-0.00010385,None,1778710570928,45031,None
10000004,20000051,30000354,L6Q-SX,102652839016403000,62715918621067600,239380624965198000,102651761664784000,102654821380748000,62715862419025000,62715949169115000,-239381181503460000,-239378951831992000,0.05558,1,0,1,0,0,0,None,-0.000158047,None,1529857981800,6,None
10000004,20000051,30000355,BFJ-TB,98731487498769600,84760742673517200,258398012296982000,98731384826298800,98732760212830800,84760501512964000,84760762132769700,-258400481642288000,-258397437358923000,0.01506,0,0,1,0,0,0,None,-0.000255321,None,1522141682960,45040,None
10000004,20000051,30000356,ZZ7-L6,105822160796451000,66667688785939500,244394715668734000,105820413456667000,105822647616243000,66667604757478000,66667990372787600,-244394781765399000,-244391534162030000,0.05753,0,0,0,1,0,0,None,-0.000125282,None,1623801684704,45032,None
10000004,20000051,30000357,L-CHVW,108091543798799000,71056741777318400,252816121558838000,108088866620978000,108092409489056000,71056726767394300,71056788195460800,-252820699915111000,-252815933838955000,0.01305,0,0,1,0,0,0,None,-0.000103804,None,2383038077936,45040,None
10000004,20000051,30000358,X0LN-U,89039881002363200,88122263945807600,273089540245057000,89037028995476000,89041914423007600,88122207825781700,88122303957976400,-273092359939403000,-273086282558159000,0.08898,0,0,1,0,0,0,None,-0.000496235,None,3038690622016,45037,None
10000004,20000051,30000359,RQAE-M,93075896051126300,96403320081638300,277895491552279000,93073424461074800,93077132834120900,96403223603780000,96403368362297600,-277899038998910000,-277893766960657000,0.4405,1,0,1,0,0,0,None,-0.000332796,None,2636019126064,3803,None
10000004,20000052,30000360,7CO-SA,91493876262897400,57110707398793500,237261137346502000,91493084943259600,91494828039252300,57110632215329200,57110769906981800,-237263823353468000,-237259623567252000,0.1998,0,0,1,0,0,0,None,-0.00036486,None,2099893108608,45042,None
10000004,20000052,30000361,4G-E5A,84605309761575200,71070185335827600,247501018854262000,84598540829936800,84610262008500400,71069754918249200,71070500236070800,-247502682282912000,-247497738112051000,0.15,1,0,0,1,0,0,None,-0.000780339,None,5860589281808,7,None
10000004,20000052,30000362,A-VWK9,97175290179000400,43057265459044400,216106944421244000,97174366546588400,97181283969095300,43056319145800300,43057411284674300,-216109674679727000,-216105250833392000,0.03252,0,0,1,0,0,0,None,-0.000224297,None,3458711253416,45039,None
10000004,20000052,30000363,JQHP-4,101911439896307000,39556766237408700,221893722837195000,101910430450915000,101911762544180000,39556659090889600,39556800486431600,-221895794402900000,-221887873060748000,0.2207,0,0,1,0,0,0,None,-0.000164898,None,3960671075424,3798,None
10000004,20000052,30000364,6Q5K-5,96065534648550800,40561562267822600,212210488411692000,96061861193543200,96065900584271800,40561514764837600,40562039125151100,-212211947482153000,-212209707262153000,0.1493,1,0,1,0,0,0,None,-0.000252992,None,2019695364288,45047,None
10000004,20000052,30000365,P-MVFP,99174567217727500,49061705134798400,230200847751068000,99168832627910700,99175648016980800,49061599659191400,49062264771752300,-230200858625176000,-230197278254460000,0.2401,1,0,0,1,0,0,None,-0.000172001,None,3407694535024,3802,None
10000004,20000053,30000366,J-Z1UW,81074385140312400,72200358049331100,264067449295952000,81073876661899200,81081458960350400,72199236815570800,72200438645981200,-264072392251764000,-264061731919980000,3.749,1,0,0,1,0,0,None,-0.000938659,None,5330165891920,45035,None
10000004,20000053,30000367,W477-P,89478965963319500,46939117766905200,257563188809809000,89478550630717200,89481723175635200,46939086154392400,46939327628760800,-257565423826392000,-257562871217262000,0.07228,0,0,0,1,0,0,None,-0.000331897,None,1586272458976,45033,None
10000004,20000053,30000368,NQ1-BL,82850316218010000,61612845696578700,253493302921604000,82849774126290000,82855783877511800,61612745449668400,61613856806551600,-253496006127028000,-253490547317996000,0.4271,1,0,0,1,0,0,None,-0.000770446,None,3004875610864,45047,None
10000004,20000053,30000369,K7A-G8,78703117417821500,44555498362174200,268307454489632000,78700589687172400,78704843097212700,44555251314419800,44555667024157200,-268307876256790000,-268303808487177000,0.01032,0,0,0,1,0,0,None,-0.00066466,None,2126705020176,45039,None
10000004,20000053,30000370,HP-PMX,88558634056657500,57432997087954300,251075378192118000,88558113264395900,88559591853971000,57432897094963400,57433180985839500,-251075652947345000,-251073486474540000,0.0128,0,0,0,1,0,0,None,-0.000459679,None,1083236402752,3798,None
10000004,20000053,30000371,6BN-K9,80310231349070800,32128302809621800,270230853197563000,80304763345072600,80312312292837700,32127837877117900,32128479747914300,-270232836180076000,-270230360805848000,0.2763,0,1,0,0,0,0,None,-0.000409864,None,3774473882616,45041,None
10000004,20000053,30000372,WLE-PY,80927417774322400,64230956170897200,268256221534795000,80925399940640800,80930678909346800,64230894050852400,64230994607506000,-268256666509352000,-268255067941297000,0.1058,0,0,1,0,0,0,None,-0.000818283,None,2639484352912,45041,None
10000004,20000053,30000373,EH-HXW,91001388082988100,56308180808643600,262579957398884000,91000204283491000,91001802456054000,56308096983657600,56308210150213400,-262580274068977000,-262577031808932000,0.02714,0,1,0,0,0,0,None,-0.000340382,None,1621130022832,8,None
10000004,20000053,30000374,OS-RR3,85054495648287600,69845734232263500,268411156346169000,85053163063999900,85054774153131600,69845710445820200,69845848043531400,-268411291961952000,-268410096628792000,0.07279,0,0,1,0,0,0,None,-0.00063534,None,805544565864,45033,None
10000004,20000053,30000375,V4-GZL,95845337410124000,55609355581323900,249309915881332000,95844950183108000,95849067695001600,55609215360805800,55609370138514000,-249310899486105000,-249307875868607000,0.08972,0,1,0,0,0,0,None,-0.000244307,None,2058755946792,3798,None
10000004,20000054,30000376,4C-Z91,93121052265390400,16439829049466200,168692169095129000,93120762447806000,93124977335887600,16439609836500700,16439845240391900,-168694998562310000,-168691429361160000,0.1203,0,0,1,0,0,0,None,-0.00162077,None,2107444040864,45032,None
10000004,20000054,30000377,RU-97T,87271601026385600,20305627026301900,155127942714092000,87271046776560800,87271869111389900,20305591607060300,20305700248176500,-155128916007652000,-155127839511324000,0.01243,0,1,0,0,0,0,None,-1,None,538248163856,45036,None
10000004,20000054,30000378,1S-1V7,89482122042794400,19731051785103400,174086298852795000,89479574122581100,89482235377060400,19730916097900200,19731057826060300,-174087214110088000,-174086177077323000,0.1608,1,0,1,0,0,0,None,-0.000898322,None,1330627239632,45047,None
10000004,20000054,30000379,PE1-R1,91982399111986300,18872665782169600,158447329084625000,91979430079053200,91982889664715100,18872179638596000,18872746105093900,-158447797121292000,-158445494240468000,0.2871,0,0,1,0,0,0,None,-0.002210723,None,1729792830904,3799,None
10000004,20000054,30000380,北极星,81499528910598800,18496551884633900,154668346914831000,81499528789498800,81500851290226000,18496551763533900,18496736869218500,-154669277739576000,-154667800223990000,0.01861,0,0,0,0,0,0,None,-0.000633367,None,738757793552,45041,None
10000004,20000054,30000381,JB-007,94271858899940800,7424451206732370,170076665391406000,94267921723572700,94272400552485600,7424078061797940,7424502541556420,-170077084338070000,-170075182288852000,0.01234,0,0,0,0,0,0,None,-0.001170501,None,2239414456464,45039,None
10000004,20000055,30000382,USJ2-M,97768316779100600,87678945274446400,283834806453367000,97768184880724600,97771523487732000,87678941427562000,87679038777577700,-283838900559964000,-283833695146329000,1.705,1,0,1,0,0,0,None,-0.000198119,None,2602706817120,3796,None
10000004,20000055,30000383,7M-RAL,91772140949355200,85200765648058400,293083605433864000,91772097724108600,91772885674112300,85200621413984700,85200774021753600,-293084205610054000,-293081590027032000,0.05522,0,0,0,1,0,0,None,-0.000265716,None,1307791511104,45047,None
10000004,20000055,30000384,LPBU-U,95760984013135100,90802289363739100,297152284802078000,95760788848760800,95763159099969100,90801981773683800,90802316963632300,-297155408853859000,-297152223644958000,0.1534,0,0,0,1,0,0,None,-0.000174743,None,1592604450816,45047,None
10000004,20000055,30000385,RF-342,93452227263738700,79881026433046800,306149686233990000,93451206297607300,93454510544887300,79880969802655500,79881051752170000,-306152394750611000,-306147982525179000,0.09993,1,0,0,1,0,0,None,-0.000156724,None,2206112716608,3802,None
10000004,20000055,30000386,J2V-XY,89780823999141400,90025045574319900,295806044014710000,89779047929841400,89781333056575600,90025010494483200,90025167962827300,-295806243712089000,-295804269468425000,0.02707,0,0,1,0,0,0,None,-0.000297674,None,1142563367112,45033,None
10000004,20000055,30000387,Z-JBTR,98046978734512800,68022186729875000,307549013896644000,98046361609654700,98052529383724700,68022112915382700,68022850629197400,-307553032524190000,-307548149666697000,0.7822,1,0,0,1,0,0,None,-9.02817E-05,None,3083887035008,6,None
10000004,20000055,30000388,S-QNXH,93030143933893500,62520826596764000,307502195039073000,93027344726960400,93032005767786000,62520494563111500,62521325796959400,-307507310737526000,-307493901177496000,3.301,1,0,1,0,0,0,None,-0.00012807,None,6704780015200,3803,None
10000004,20000056,30000389,S94-X8,84387194506028600,56194433851502300,311709418203649000,84386635309172000,84387600688827500,56194430451755000,56194438533144300,-311710668855544000,-311709309504118000,0.0174,1,0,0,1,0,0,None,-0.000203587,None,679675712512,45041,None
10000004,20000056,30000390,J-YQEC,82745194493721200,59746144975940000,302181000880796000,82740604264315600,82750992586750400,59745712012711900,59746487747960400,-302184217449172000,-302175266085388000,2.151,0,0,0,1,0,0,None,-0.000330875,None,5194161217432,3801,None
10000004,20000056,30000391,8MX-OR,76869736865061700,53502009076069200,304317659337436000,76869641850106000,76872613145449600,53501833855932400,53502014864475400,-304319947952881000,-304316793534419000,0.01389,0,0,1,0,0,0,None,-0.000437273,None,1577209230944,45039,None
10000004,20000056,30000392,97YC-C,77586954089696800,66126332547199200,305213927057673000,77586796772954500,77588926185638000,66126225629269600,66126341079743000,-305216565540715000,-305212512319686000,0.1235,0,1,0,0,0,0,None,-0.000497762,None,2026610514816,6,None
10000004,20000056,30000393,V-AMD5,73723728875074700,58184529568288600,310061988853387000,73721019840734800,73726451213882400,58184305611857600,58184754625434400,-310067671499464000,-310058512988542000,0.1486,0,0,0,1,0,0,None,-0.000506137,None,4579255460768,7,None
10000004,20000056,30000394,U-JC8X,81021246766917600,46175545958523800,312477971377793000,81020384368609400,81024501512325500,46175492358585100,46175748259162600,-312480088825088000,-312476792144363000,0.04553,0,0,1,0,0,0,None,-0.000210001,None,2058571858016,45040,None
10000004,20000057,30000395,1HH3-E,97933668859589400,70505817279457400,316078785872057000,97931242978547800,97933684907655300,70505816868541900,70505879356977900,-316079310284390000,-316077428115475000,0.03484,1,0,0,1,0,0,None,-7.08587E-05,None,1220964553816,45037,None
10000004,20000057,30000396,DUIU-Q,100402142358782000,75017063516216300,321300250861179000,100396478569911000,100405931155108000,75016708270294300,75017594569794000,-321301720129105000,-321298573708467000,1.362,0,0,0,1,0,0,None,-4.96268E-05,None,4726292598264,10,None
10000004,20000057,30000397,LQH0-H,102446222484054000,66697407164262400,326510415762659000,102442969057462000,102446830744328000,66697399965778700,66697408522908400,-326511375553265000,-326507692906620000,0.0703,0,0,1,0,0,0,None,-3.08065E-05,None,1930843432984,45033,None
10000004,20000057,30000398,FRW3-2,101931810954652000,79870499933724400,326213435303985000,101929789104440000,101932119976679000,79870464749922300,79870730128535800,-326214469603313000,-326209458731849000,0.01208,0,0,0,1,0,0,None,-3.73502E-05,None,2505435731488,3800,None
10000004,20000057,30000399,9MX-1C,95944934156499200,83898673712309400,336012848768635000,95943072085078800,95945570275946500,83898594975218500,83898700623392400,-336013494828712000,-336012537608801000,0.4617,0,1,0,0,0,0,None,-4.24615E-05,None,1249095433864,3803,None
10000004,20000057,30000400,IED-4U,97621621615849900,83087227508260000,326599315679694000,97620820996860400,97623771105572000,83087184670414400,83087342514050400,-326606090863710000,-326595828180057000,0.8272,0,1,0,0,0,0,None,-5.45918E-05,None,5131341827328,45047,None
10000004,20000057,30000401,N-9EOQ,100369764956123000,94813710581861700,334872422618219000,100369659202826000,100372267990234000,94813566122791900,94813716685461400,-334874914097233000,-334869819533846000,0.7326,1,0,1,0,0,0,None,-3.13992E-05,None,2547281693664,3796,None
10000004,20000058,30000402,6F3-TK,96354341670645600,81642081688083900,314780835307193000,96353012521301400,96359428039756000,81641858066212800,81642937439625500,-314782519842563000,-314780293319697000,0.1928,1,0,0,1,0,0,None,-9.37668E-05,None,3207759227376,3798,None
10000004,20000058,30000403,2E0P-2,104335441366366000,90606778108479200,312104833029944000,104334751047647000,104335973241076000,90606772122465200,90606782729542800,-312105583891132000,-312103535276777000,0.01763,0,0,0,1,0,0,None,-5.31533E-05,None,1024307177440,3802,None
10000004,20000058,30000404,U-ITH5,103913519886480000,98555095919814800,317677836719504000,103911025429740000,103917566589140000,98554965687110200,98555307194642000,-317678625026193000,-317672093338953000,0.954,0,0,1,0,0,0,None,-4.55664E-05,None,3270579699696,9,None
10000004,20000058,30000405,N-4G5L,97980495074034200,101300980569400000,317168626467169000,97980445159731100,97981747563833600,101300977717176000,101301052072038000,-317172688823076000,-317167499236604000,0.06036,0,1,0,0,0,0,None,-7.74434E-05,None,2594793236480,7,None
10000004,20000058,30000406,RB-2EA,110390486538615000,100661265839544000,301451968589297000,110383842903902000,110392904766108000,100661004576447000,100661360937398000,-301457210110019000,-301451162839596000,0.9423,0,1,0,0,0,0,None,-4.24573E-05,None,4530931103328,45047,None
10000004,20000058,30000407,ZK5-42,92581627518874700,79250291172755500,315168628460492000,92581514610063500,92582180665086000,79250285798896400,79250317499478400,-315168671668419000,-315166538551459000,0.07561,0,1,0,0,0,0,None,-0.000125112,None,1066558479648,45036,None
10000004,20000059,30000408,YRZ-E4,103433597170108000,88615270818244000,348062980957822000,103432643563304000,103433670249936000,88615270584944000,88615273776380800,-348063104183971000,-348060404079062000,0.02126,1,0,1,0,0,0,None,-1.27467E-05,None,1350052454848,45032,None
10000004,20000059,30000409,A3-PAT,98898325658861200,94960344906967600,352613885731155000,98897566490526400,98898964624214300,94960199483073900,94960467306060800,-352616529219635000,-352613387205720000,0.03249,0,0,0,1,0,0,None,-1.51419E-05,None,1571006958176,3798,None
10000004,20000059,30000410,H55-2R,96696912396285500,98822602957608400,357926016277449000,96694472605476800,96698042472824700,98822427636635100,98822684164675000,-357929645285916000,-357923900862502000,0.04381,0,0,0,1,0,0,None,-1.36963E-05,None,2872211707488,45039,None
10000004,20000059,30000411,P6-DBM,92637127434144300,99143556877618400,358363100180198000,92634016499426800,92638435055541200,99142947828107500,99143812876469100,-358363351650286000,-358361326649960000,0.0856,0,0,1,0,0,0,None,-1.88258E-05,None,2209278057200,45037,None
10000004,20000059,30000412,9XI-0X,103332506987567000,95954596733366800,351873818196339000,103330742952828000,103335006813723000,95954457348349500,95954794256525400,-351874414209046000,-351871297643273000,0.01275,0,0,1,0,0,0,None,-1.06744E-05,None,2131930446824,45039,None
10000004,20000059,30000413,Q8T-MC,97472439844818000,94482699099431200,366830427395292000,97470348292928000,97473354734677500,94482607027545200,94482909586790800,-366832159331483000,-366830295107043000,0.03711,1,0,0,1,0,0,None,-7.7309E-06,None,1503220874688,45041,None
10000004,20000060,30000414,Z-YOJ9,76116691885244600,80154804099038700,261378322435324000,76116308820627600,76117907325021100,80154644289012400,80154854467651500,-261379025015992000,-261375597448726000,0.0155,1,0,1,0,0,0,None,-0.001513371,None,1713783633536,45040,None
10000004,20000060,30000415,4T4B-L,73221838668284400,89940898168526300,262173419048038000,73221079382176400,73221847181000400,89940897972826300,89940898364226300,-262173590424935000,-262171393157931000,0.08077,0,0,1,0,0,0,None,-0.001953598,None,1098633502096,3797,None
10000004,20000060,30000416,F-JB3H,63618389049418200,88933400716874800,265321553161523000,63617324400351800,63621221349415600,88932983424543500,88933557575615500,-265323931295844000,-265318991917156000,0.1906,0,0,0,1,0,0,None,-0.003766088,None,2469689344336,3797,None
10000004,20000060,30000417,XBO7-F,62078126620420400,95263475410499000,265013743451035000,62073841778697600,62078641880701900,95263457075149600,95263627892915000,-265015698445190000,-265012674752473000,0.07245,0,0,1,0,0,0,None,-0.004240035,None,2400051002148,8,None
10000004,20000060,30000418,FI-449,60754879601012300,83055150252236400,269018182991303000,60751300190748800,60756215621026600,83055010907282200,83055523579543200,-269019211351280000,-269016139676276000,0.3761,0,1,0,0,0,0,None,-0.004284387,None,2457715138936,6,None
10000004,20000060,30000419,UA7-U4,58664962754782800,97485526416659200,251514786853612000,58663815929266800,58666082513247800,97485374414846400,97485674830608900,-251515004843983000,-251510863025937000,1.395,0,1,0,0,0,0,None,-0.005920803,None,2070909022368,45035,None
10000004,20000061,30000420,VM-QFU,99600652662138300,89439297266843200,372106774326099000,99600467806344000,99604249768825600,89439293494344400,89439370670943200,-372107713650145000,-372106609380393000,0.1018,1,0,0,1,0,0,None,-4.6415E-06,None,1890981240840,3802,None
10000004,20000061,30000421,PU-1Z8,101783394293731000,85241397962455200,367656393260446000,101783262420731000,101783879889678000,85241355144146800,85241409592736400,-367657264889923000,-367654800725628000,0.01539,0,0,0,1,0,0,None,-4.9521E-06,None,1232082147392,45041,None
10000004,20000061,30000422,IEZW-V,102121830481718000,89913137380780300,374493094117747000,102118639901747000,102122464209536000,89913047545390000,89913589670167900,-374494789651785000,-374492800550790000,0.1112,0,0,0,1,0,0,None,-3.2122E-06,None,1912153895344,3802,None
10000004,20000061,30000423,B-DXO9,109729012004808000,89014426533046000,372595444312019000,109726597301766000,109731571868351000,89014309441292800,89014550664285900,-372599635303507000,-372594162814417000,0.5614,0,0,0,1,0,0,None,-1.8222E-06,None,2736244545312,3797,None
10000004,20000061,30000424,1TS-WN,120498026056186000,83927544693832100,365673933930400000,120491897986378000,120498102979487000,83926685500923600,83927555481467100,-365678033575108000,-365672107395696000,4.19,0,0,1,0,0,0,None,-9.836E-07,None,3102496554608,3796,None
10000004,20000061,30000425,16-31U,121880918563826000,102212042601347000,363861799898875000,121879227768499000,121881036863322000,102212026012892000,102212279681612000,-363862673901544000,-363860967101206000,0.01124,0,0,1,0,0,0,None,-9.709E-07,None,904547411584,3800,None
10000004,20000061,30000426,H472-N,120727139770687000,107462761100048000,359673910479177000,120722535945119000,120727491580372000,107462750105536000,107462762005992000,-359678351937161000,-359670492172832000,0.03087,0,1,0,0,0,0,None,-1.3443E-06,None,3929882164256,45039,None
10000004,20000062,30000427,U8MM-3,90109151904807900,96551191940880400,375410520077364000,90105211169690800,90109893167584000,96551138826137200,96551474301440900,-375413112345449000,-375409223627891000,1.836,1,0,0,1,0,0,None,-8.4732E-06,None,2340998946584,3796,None
10000004,20000062,30000428,3C-26I,85126577855404800,88211211458491600,381416693839428000,85125046710644600,85127035758006000,88211082997614500,88211249876424700,-381417100900528000,-381414327853944000,0.01758,0,0,0,1,0,0,None,-8.5144E-06,None,1386523292192,45039,None
10000004,20000062,30000429,9K-VDI,88684207764888800,92866701897084300,384213142115952000,88683431161563200,88687845988283600,92866111832538800,92866827851992400,-384214749122808000,-384212230692492000,0.08132,0,0,1,0,0,0,None,-5.3489E-06,None,2207413360224,45037,None
10000004,20000062,30000430,L-SDU7,73728142972339600,76915501424055200,383648461375220000,73726227905694200,73734202831653100,76915494432025200,76915523551529400,-383648593322780000,-383643455942483000,2.384,0,0,0,1,0,0,None,-1.65693E-05,None,3987462979416,45034,None
10000004,20000062,30000431,4-IPWK,80605188679846700,81713228013510700,386137835623875000,80602856164467200,80606137184492300,81713169734063200,81713371330471000,-386137991292507000,-386134680074084000,0.06846,0,0,1,0,0,0,None,-8.5821E-06,None,1655609210976,45033,None
10000004,20000062,30000432,Q-KCK3,79411351954838700,84688313424253900,377919022083406000,79409348399973500,79411403447856100,84687909609124700,84688323806780800,-377919140279040000,-377918681697867000,0.1359,0,0,1,0,0,0,None,-1.65342E-05,None,1027523941376,45031,None
10000005,20000063,30000433,WU-FHQ,107360870934610000,-30379708083854800,-153664963769896000,107359887299202000,107363832946663000,-30379724403461200,-30379658939440600,153662320336183000,153665146741975000,0.07612,1,0,1,0,0,0,None,-0.260691157,None,1972823730608,3798,F1
10000005,20000063,30000434,V-4DBR,103621740705798000,-30876577399450700,-159788125818751000,103619155921303000,103622706307823000,-30876752471464900,-30876511996561700,159787741017632000,159789206520628000,0.04261,0,0,0,1,0,0,None,-0.322564836,None,1775193259864,45041,F1
10000005,20000063,30000435,B-5UFY,99154784705478400,-34346676122260400,-167522742327395000,99154096092855900,99156754025579200,-34346728244660700,-34346657899456200,167520958428936000,167523504956774000,0.02949,0,0,1,0,0,0,None,-0.401422246,None,1328966361664,8,F2
10000005,20000063,30000436,SK42-F,93475747044995100,-32162017676394300,-155374322905263000,93475355060812000,93476207334991600,-32162039295775300,-32161992289212600,155373610433596000,155377918008715000,0.583,0,0,1,0,0,0,None,-0.315869236,None,2153787559440,45038,F1
10000005,20000063,30000437,EU9-J3,89408597897309400,-43311381608068000,-160534299520703000,89406085443204400,89409274532488400,-43311566333627400,-43311331859174400,160534010994319000,160537207632888000,0.0534,0,1,0,0,0,0,None,-0.251019771,None,1598319284464,7,F1
10000005,20000063,30000438,PQRE-W,90414239588829700,-30346788259129100,-174250856395992000,90409083049487800,90415154511608900,-30346863306959300,-30346365293637700,174250453034286000,174253781098806000,1.878,0,0,1,0,0,0,None,-0.620413296,None,3035731060592,45038,F4
10000005,20000063,30000439,OEG-K9,83871981082463200,-19718684000470800,-175832765832059000,83869792112260400,83875358477048400,-19719238315484300,-19718324729292900,175830298567188000,175833019653543000,0.01322,1,0,1,0,0,1,None,-0.798486801,None,2783182393968,3800,F6
10000005,20000064,30000440,0-W778,128760230174482000,-12580578343580400,-187457820464353000,128759628877404000,128761462644940000,-12580712472820600,-12580512904579300,187457534106912000,187457930590756000,0.0346,0,0,0,1,0,0,None,-0.217465891,None,916883768200,45037,F
10000005,20000064,30000441,DG-8VJ,138019240432896000,-23562049158532000,-183281937389279000,138014296004672000,138022106279928000,-23562812806855800,-23561606536837600,183281367240185000,183284695139663000,1.372,1,0,0,1,0,0,None,-0.352586539,None,3905137628424,10,F2
10000005,20000064,30000442,5J4K-9,132279972416522000,-8845418187565000,-187640961356681000,132278489337650000,132281116264308000,-8845563159827590,-8845306376907270,187638624620832000,187644906472467000,0.06329,0,0,1,0,0,0,None,-0.201572463,None,3140925817696,45033,F
10000005,20000064,30000443,MD-0AW,121180695613428000,-11120419823572800,-191670958519852000,121173691931096000,121186871160702000,-11121716604846200,-11119276377637800,191663700350313000,191676897302023000,1.545,0,0,1,0,0,0,None,-0.199543236,None,6598475854192,3799,F
10000005,20000064,30000444,H-FGJO,128203450669136000,-9341511357772730,-200968400851188000,128202319235627000,128204671372863000,-9341645211229050,-9341387291350760,200968081522830000,200971432043640000,0.09279,1,0,0,1,0,0,None,-0.205112841,None,1675260405056,3802,F
10000005,20000064,30000445,1KAW-T,146140267009600000,-23612362509615500,-179578877691207000,146139556249748000,146140359082379000,-23612480184474800,-23612347265429400,179578496435033000,179579850151827000,0.01024,1,0,1,0,0,1,None,-0.402475427,None,676858396752,8,F2
10000005,20000065,30000446,C5-SUU,77087859477789500,-17350764844182400,-197848384536803000,77086815452304000,77093557339746700,-17351130659583400,-17350697815426000,197845866326028000,197851807567472000,0.1658,0,0,0,1,0,0,None,-0.509026273,None,3370943721352,45033,F3
10000005,20000065,30000447,XSUD-1,67883664949206000,-26627400440482800,-200807698286342000,67882240815750800,67887029364851200,-26627646309433700,-26626819591470700,200805687753276000,200810232733844000,0.1167,1,0,1,0,0,0,None,-0.337033271,None,2394274550208,3802,F1
10000005,20000065,30000448,3-LJW3,70632875029510200,-7099213565876900,-194346813661504000,70631317854155100,70634090862316400,-7099306856670990,-7099094085705940,194345503875640000,194348624345496000,0.05197,1,0,0,1,0,1,None,-0.61526912,None,1560234927440,45047,F4
10000005,20000065,30000449,ZLO3-V,78022000151724900,-4257312962361120,-195120781462326000,78016275152035300,78023776297439000,-4258204116651250,-4257036486303120,195118491892643000,195122226647078000,0.3885,0,0,1,0,0,0,None,-0.585748699,None,3750572701824,45030,F4
10000005,20000065,30000450,P7MI-T,71335864147608400,-16892643759355900,-205809252953830000,71334321560035600,71336766763109200,-16892778724476500,-16892413102608800,205806447051752000,205810132905297000,0.01729,0,0,1,0,0,0,None,-0.404885228,None,1842926772672,45040,F2
